poi_origem,poi_destino,tdeslocamento_s,tdeslocamento_min
65,111,347344.72,5789.08
65,112,342530.06,5708.83
65,113,260322.73,4338.71
65,114,218426.82,3640.45
65,115,28992.11,483.2
65,116,110938.78,1848.98
65,117,97005.77,1616.76
65,118,115398.98,1923.32
65,119,67863.17,1131.05
65,120,67381.32,1123.02
65,121,66085.2,1101.42
65,122,71707.01,1195.12
65,123,78635.29,1310.59
65,124,80174.17,1336.24
65,125,83847.71,1397.46
65,126,82148.21,1369.14
65,127,72357.47,1205.96
65,128,71672.16,1194.54
65,129,75711.55,1261.86
65,130,13332.51,222.21
65,131,158602.78,2643.38
65,132,69129.48,1152.16
65,133,291269.49,4854.49
65,134,236951.98,3949.2
65,135,91678.87,1527.98
65,136,148404.73,2473.41
65,137,175445.19,2924.09
65,138,203290.49,3388.17
65,139,122494.06,2041.57
65,140,65928.57,1098.81
65,141,65935.8,1098.93
65,142,90531.37,1508.86
65,143,289438.68,4823.98
65,144,92427.92,1540.47
65,145,54678.8,911.31
65,146,179227.6,2987.13
65,147,21215.97,353.6
65,148,283789.55,4729.83
65,149,139882.93,2331.38
65,150,215025.89,3583.76
65,151,146686.26,2444.77
65,152,236460.47,3941.01
65,153,166768.8,2779.48
65,154,81801.42,1363.36
65,155,61246.19,1020.77
65,156,154175.81,2569.6
65,157,99379.74,1656.33
65,158,100258.65,1670.98
65,159,97313.36,1621.89
65,160,208185.33,3469.76
65,161,253907.29,4231.79
65,162,251151.92,4185.87
65,163,255208.91,4253.48
65,164,249365.95,4156.1
65,165,215837.69,3597.29
65,166,202543.47,3375.72
65,167,241796.58,4029.94
65,168,209476.55,3491.28
65,169,219899.11,3664.99
65,170,379878.81,6331.31
65,171,151498.39,2524.97
65,172,92182.01,1536.37
65,173,101743.15,1695.72
65,174,85527.6,1425.46
65,175,95991.19,1599.85
65,176,404996.17,6749.94
65,177,96441.95,1607.37
65,178,202544.85,3375.75
65,179,209330.68,3488.84
65,180,115916.95,1931.95
65,181,82276.86,1371.28
65,182,46040.67,767.34
65,183,52734.99,878.92
65,184,64703.69,1078.39
65,185,110183.44,1836.39
65,186,240679.18,4011.32
65,187,209068.18,3484.47
65,188,146378.32,2439.64
65,189,129941.12,2165.69
65,190,127139.69,2118.99
65,191,119929.07,1998.82
65,192,99203.77,1653.4
65,193,101589.34,1693.16
65,194,110579.28,1842.99
65,195,107964.28,1799.4
65,196,100130.87,1668.85
65,197,92944.95,1549.08
65,198,82105.21,1368.42
65,199,75946.17,1265.77
65,200,77595.96,1293.27
65,201,147926.25,2465.44
65,202,191066.9,3184.45
65,203,18602.67,310.04
65,204,196507.27,3275.12
65,205,114957.15,1915.95
65,206,82143.83,1369.06
65,207,17879.61,297.99
65,208,225772.26,3762.87
65,209,348578.19,5809.64
65,210,72601.11,1210.02
65,211,133948.39,2232.47
65,212,109571.65,1826.19
65,213,224991.35,3749.86
65,214,28285.08,471.42
66,67,85003.46,1416.72
66,68,83451.91,1390.87
66,69,109583.76,1826.4
66,70,170552.57,2842.54
66,71,294391.1,4906.52
66,72,145002.93,2416.72
66,73,143203.96,2386.73
66,74,290471.3,4841.19
66,75,50071.04,834.52
66,76,224599.66,3743.33
66,77,27430.53,457.18
66,78,46644.71,777.41
66,79,26307.73,438.46
66,80,23226.55,387.11
66,81,220701.51,3678.36
66,82,88029.07,1467.15
66,83,87165.78,1452.76
66,84,120601.45,2010.02
66,85,216557.75,3609.3
66,86,340338.01,5672.3
66,87,93287.6,1554.79
66,88,279126.15,4652.1
66,89,74658.57,1244.31
66,90,194663.85,3244.4
66,91,54729.92,912.17
66,92,95383.05,1589.72
66,93,298370.86,4972.85
66,94,111973,1866.22
66,95,129582.26,2159.7
66,96,296561.54,4942.69
66,97,279422.94,4657.05
66,98,285512.15,4758.54
66,99,88600.41,1476.67
66,100,399144.35,6652.41
66,101,171427.46,2857.12
66,102,14151.31,235.86
66,103,43464.33,724.41
66,104,235089.42,3918.16
66,105,396926.19,6615.44
66,106,125954.13,2099.24
66,107,272744.8,4545.75
66,108,274632.1,4577.2
66,109,274591.43,4576.52
66,110,134611.41,2243.52
66,111,331765.7,5529.43
66,112,326969.41,5449.49
66,113,245074.63,4084.58
66,114,218926.07,3648.77
66,115,15219.83,253.66
66,116,95673.68,1594.56
66,117,94373.83,1572.9
66,118,100389.39,1673.16
66,119,81039.07,1350.65
66,120,80809.04,1346.82
66,121,78905.66,1315.09
66,122,83972.29,1399.54
66,123,90966.4,1516.11
66,124,92593.37,1543.22
66,125,96574.88,1609.58
66,126,94886.82,1581.45
66,127,83890.56,1398.18
66,128,85641.16,1427.35
66,129,86399.63,1439.99
66,130,2744.26,45.74
66,131,144554.02,2409.23
66,132,67725.73,1128.76
66,133,276292.73,4604.88
66,134,250877.85,4181.3
66,135,105146.17,1752.44
66,136,153423.4,2557.06
66,137,161093.93,2684.9
66,138,203888.27,3398.14
66,139,113661.63,1894.36
66,140,80455.85,1340.93
66,141,80373.27,1339.55
66,142,88330.76,1472.18
66,143,282963.17,4716.05
66,144,80989.38,1349.82
66,145,64812.42,1080.21
66,146,194269.39,3237.82
66,147,36441.57,607.36
66,148,277457.62,4624.29
66,149,145279.39,2421.32
66,150,214956.12,3582.6
66,151,146596.99,2443.28
66,152,236991.71,3949.86
66,153,165486.98,2758.12
66,154,83453.95,1390.9
66,155,55501.54,925.03
66,156,143180.87,2386.35
66,157,115225.89,1920.43
66,158,116119.26,1935.32
66,159,98829.3,1647.16
66,160,222346.72,3705.78
66,161,253096.94,4218.28
66,162,250363.72,4172.73
66,163,254799.6,4246.66
66,164,249569.03,4159.48
66,165,219681.57,3661.36
66,166,207487.98,3458.13
66,167,241394.66,4023.24
66,168,210482.28,3508.04
66,169,221530.81,3692.18
66,170,373898.39,6231.64
66,171,155606.4,2593.44
66,172,92289.44,1538.16
66,173,101038.18,1683.97
66,174,79917.2,1331.95
66,175,97739.47,1628.99
66,176,397379.45,6622.99
66,177,91274.9,1521.25
66,178,195420.27,3257
66,179,197350.34,3289.17
66,180,129769.05,2162.82
66,181,97707.93,1628.47
66,182,61373.95,1022.9
66,183,68154.72,1135.91
66,184,78192.25,1303.2
66,185,126110.05,2101.83
66,186,252671.05,4211.18
66,187,196585.22,3276.42
66,188,150996.01,2516.6
66,189,132655.42,2210.92
66,190,130221.71,2170.36
66,191,122416.57,2040.28
66,192,83256.02,1387.6
66,193,85699.32,1428.32
66,194,96210.78,1603.51
66,195,94591.06,1576.52
66,196,88543.76,1475.73
66,197,82286.86,1371.45
66,198,75796.87,1263.28
66,199,71788.71,1196.48
66,200,77807.09,1296.78
66,201,152639.97,2544
66,202,188059.11,3134.32
66,203,2756.17,45.94
66,204,207426.97,3457.12
66,205,101677.28,1694.62
66,206,70466.95,1174.45
66,207,2198.8,36.65
66,208,210392.93,3506.55
66,209,336458.45,5607.64
66,210,57161.45,952.69
66,211,147081.48,2451.36
66,212,97821.43,1630.36
66,213,238677.42,3977.96
66,214,38999.81,650
67,68,151423.6,2523.73
67,69,151784.97,2529.75
67,70,115443.49,1924.06
67,71,252020.22,4200.34
67,72,75695.65,1261.59
67,73,65103.82,1085.06
67,74,246973.16,4116.22
67,75,135023.34,2250.39
67,76,139720.52,2328.68
67,77,57708.71,961.81
67,78,77558.04,1292.63
67,79,99210.03,1653.5
67,80,87149.39,1452.49
67,81,135915.53,2265.26
67,82,24347.31,405.79
67,83,23795.96,396.6
67,84,133829.14,2230.49
67,85,135119.61,2251.99
67,86,265162.81,4419.38
67,87,121676.78,2027.95
67,88,195297.35,3254.96
67,89,35173.27,586.22
67,90,116702.53,1945.04
67,91,104320.92,1738.68
67,92,155261.53,2587.69
67,93,223929.34,3732.16
67,94,28449.3,474.15
67,95,214437.72,3573.96
67,96,219057.18,3650.95
67,97,200924.13,3348.74
67,98,208137.51,3468.96
67,99,138135.53,2302.26
67,100,322704.23,5378.4
67,101,141850.87,2364.18
67,102,95765.23,1596.09
67,103,78251.09,1304.18
67,104,209608.74,3493.48
67,105,319857.3,5330.95
67,106,126647.63,2110.79
67,107,190529.68,3175.49
67,108,194944.45,3249.07
67,109,194169.32,3236.16
67,110,76636.76,1277.28
67,111,322863.37,5381.06
67,112,317760.11,5296
67,113,232792.87,3879.88
67,114,134374.69,2239.58
67,115,95915.56,1598.59
67,116,105404.45,1756.74
67,117,11270.16,187.84
67,118,104477.82,1741.3
67,119,82808.71,1380.15
67,120,84589.29,1409.82
67,121,79454.81,1324.25
67,122,77551.78,1292.53
67,123,81007.41,1350.12
67,124,82417.16,1373.62
67,125,86744.1,1445.73
67,126,85947.24,1432.45
67,127,72673.22,1211.22
67,128,91172.18,1519.54
67,129,68201.15,1136.69
67,130,85837.91,1430.63
67,131,125164.32,2086.07
67,132,152724.49,2545.41
67,133,257725.12,4295.42
67,134,224629.19,3743.82
67,135,97732.97,1628.88
67,136,81056.61,1350.94
67,137,142824.15,2380.4
67,138,119468.46,1991.14
67,139,57818.15,963.64
67,140,93601.49,1560.02
67,141,92728.76,1545.48
67,142,4587.23,76.45
67,143,206423.89,3440.4
67,144,58630.5,977.18
67,145,61283.68,1021.39
67,146,186642.55,3110.71
67,147,100166.01,1669.43
67,148,200535.61,3342.26
67,149,75391.13,1256.52
67,150,130099.6,2168.33
67,151,61978.83,1032.98
67,152,152411.37,2540.19
67,153,80516.73,1341.95
67,154,17929.1,298.82
67,155,33270.75,554.51
67,156,96105.76,1601.76
67,157,151017.06,2516.95
67,158,151260.47,2521.01
67,159,183226.72,3053.78
67,160,200716.98,3345.28
67,161,168096.08,2801.6
67,162,165361.65,2756.03
67,163,169818.25,2830.3
67,164,164780,2746.33
67,165,140418.11,2340.3
67,166,131629.78,2193.83
67,167,156419.63,2606.99
67,168,126400.61,2106.68
67,169,138095.78,2301.6
67,170,295552.18,4925.87
67,171,79725.75,1328.76
67,172,11900.04,198.33
67,173,16629.79,277.16
67,174,21532.3,358.87
67,175,22541.63,375.69
67,176,323765.06,5396.08
67,177,21611.92,360.2
67,178,122464.62,2041.08
67,179,151837.59,2530.63
67,180,186132.21,3102.2
67,181,144325.83,2405.43
67,182,116645.99,1944.1
67,183,120899.9,2015
67,184,83973.95,1399.57
67,185,156331.59,2605.53
67,186,209445.49,3490.76
67,187,155230.41,2587.17
67,188,233015.85,3883.6
67,189,216433.79,3607.23
67,190,213721.9,3562.03
67,191,206332.51,3438.88
67,192,118241.06,1970.68
67,193,125418.15,2090.3
67,194,154586.41,2576.44
67,195,159227.24,2653.79
67,196,160968.63,2682.81
67,197,157855.17,2630.92
67,198,158690.68,2644.84
67,199,156224.62,2603.74
67,200,162595.31,2709.92
67,201,234545.57,3909.09
67,202,104462.47,1741.04
67,203,85809.21,1430.15
67,204,159913.83,2665.23
67,205,84936.23,1415.6
67,206,144469.98,2407.83
67,207,83888.69,1398.14
67,208,203077.18,3384.62
67,209,286421.91,4773.7
67,210,114510.48,1908.51
67,211,124911.96,2081.87
67,212,68994.33,1149.91
67,213,210786.93,3513.12
67,214,113707.48,1895.12
68,69,175432.11,2923.87
68,70,252232.63,4203.88
68,71,285026.19,4750.44
68,72,222175.57,3702.93
68,73,215905.03,3598.42
68,74,282616.69,4710.28
68,75,62903.67,1048.39
68,76,285899.78,4765
68,77,101153.84,1685.9
68,78,75113.63,1251.89
68,79,58052.19,967.54
68,80,103235.18,1720.59
68,81,282764.66,4712.74
68,82,163130.21,2718.84
68,83,162201.02,2703.35
68,84,198535.43,3308.92
68,85,262910.71,4381.85
68,86,369181.63,6153.03
68,87,64119.35,1068.66
68,88,328957.22,5482.62
68,89,124423.99,2073.73
68,90,236770.18,3946.17
68,91,48802.56,813.38
68,92,18801.86,313.36
68,93,327897.5,5464.96
68,94,179804.63,2996.74
68,95,95807.34,1596.79
68,96,331239.65,5520.66
68,97,316686.5,5278.11
68,98,320489.72,5341.5
68,99,34090.29,568.17
68,100,428259.43,7137.66
68,101,254770.92,4246.18
68,102,69486.51,1158.11
68,103,73736.54,1228.94
68,104,317535.94,5292.27
68,105,427261.96,7121.03
68,106,206710.71,3445.18
68,107,318044.22,5300.74
68,108,314353.64,5239.23
68,109,315781.16,5263.02
68,110,166020.34,2767.01
68,111,287211.79,4786.86
68,112,282960.42,4716.01
68,113,210607,3510.12
68,114,282222.35,4703.71
68,115,68284.72,1138.08
68,116,86042.12,1434.04
68,117,157107.02,2618.45
68,118,93089.7,1551.5
68,119,164110.37,2735.17
68,120,163719.3,2728.65
68,121,162144.58,2702.41
68,122,167379.14,2789.65
68,123,174369.42,2906.16
68,124,175980.06,2933
68,125,179878.32,2997.97
68,126,178183.92,2969.73
68,127,167335.98,2788.93
68,128,168069.99,2801.17
68,129,169683.99,2828.07
68,130,85061.55,1417.69
68,131,137871.16,2297.85
68,132,68771.92,1146.2
68,133,244635.03,4077.25
68,134,333278.66,5554.64
68,135,188050.66,3134.18
68,136,229501.52,3825.03
68,137,148017.64,2466.96
68,138,267977.24,4466.29
68,139,150540.88,2509.01
68,140,162136.71,2702.28
68,141,162197.9,2703.3
68,142,153031.79,2550.53
68,143,316657.15,5277.62
68,144,112942.47,1882.37
68,145,148057.99,2467.63
68,146,274121.16,4568.69
68,147,109772.68,1829.54
68,148,312077.93,5201.3
68,149,222231.73,3703.86
68,150,276657.28,4610.95
68,151,211397.13,3523.29
68,152,299843.74,4997.4
68,153,225691.34,3761.52
68,154,156938.49,2615.64
68,155,118253.61,1970.89
68,156,162490.03,2708.17
68,157,184100.11,3068.34
68,158,185229.68,3087.16
68,159,93875.96,1564.6
68,160,304391.01,5073.18
68,161,311176.17,5186.27
68,162,308598.84,5143.31
68,163,314169.45,5236.16
68,164,311058.04,5184.3
68,165,291830.18,4863.84
68,166,282276.9,4704.62
68,167,301179.34,5019.66
68,168,275524.83,4592.08
68,169,288006.87,4800.11
68,170,407329.28,6788.82
68,171,229887.13,3831.45
68,172,161875.18,2697.92
68,173,167871.46,2797.86
68,174,136589.99,2276.5
68,175,170191.71,2836.53
68,176,421673.9,7027.9
68,177,147045.69,2450.76
68,178,230681.03,3844.68
68,179,202700.15,3378.34
68,180,179939.88,2999
68,181,162833.36,2713.89
68,182,130239.34,2170.66
68,183,136580.34,2276.34
68,184,161054.84,2684.25
68,185,196533.61,3275.56
68,186,336107.68,5601.79
68,187,197914.95,3298.58
68,188,146804.19,2446.74
68,189,122515.97,2041.93
68,190,122579.83,2043
68,191,113864.76,1897.75
68,192,55287.99,921.47
68,193,48737.26,812.29
68,194,21479.87,358
68,195,12202.29,203.37
68,196,13124.74,218.75
68,197,19229.86,320.5
68,198,46296.7,771.61
68,199,56921.03,948.68
68,200,78182.12,1303.04
68,201,148652.47,2477.54
68,202,241152.77,4019.21
68,203,80901.39,1348.36
68,204,290508.92,4841.82
68,205,113375.69,1889.59
68,206,17178.06,286.3
68,207,82694.07,1378.23
68,208,175858.69,2930.98
68,209,332556.45,5542.61
68,210,37551.55,625.86
68,211,230240.53,3837.34
68,212,122206.15,2036.77
68,213,321387.42,5356.46
68,214,99670.25,1661.17
69,70,157623.01,2627.05
69,71,396066.05,6601.1
69,72,162215.07,2703.58
69,73,175065.54,2917.76
69,74,391598.08,6526.63
69,75,113534.95,1892.25
69,76,265409.49,4423.49
69,77,120276.4,2004.61
69,78,155322.67,2588.71
69,79,131486.48,2191.44
69,80,87259.57,1454.33
69,81,260622.57,4343.71
69,82,135355.14,2255.92
69,83,135130.95,2252.18
69,84,46446.97,774.12
69,85,280782.64,4679.71
69,86,414418.9,6906.98
69,87,202413.73,3373.56
69,88,332547.04,5542.45
69,89,165026.59,2750.44
69,90,266460.96,4441.02
69,91,162917.78,2715.3
69,92,192382.42,3206.37
69,93,373979.55,6232.99
69,94,165254.37,2754.24
69,95,158513.53,2641.89
69,96,367131.39,6118.86
69,97,348384.92,5806.42
69,98,356486.69,5941.44
69,99,192687.9,3211.46
69,100,470520.6,7842.01
69,101,124147.91,2069.13
69,102,117640.8,1960.68
69,103,152355.34,2539.26
69,104,165798.49,2763.31
69,105,467134.1,7785.57
69,106,64905.03,1081.75
69,107,332773.18,5546.22
69,108,341217.5,5686.96
69,109,339487.63,5658.13
69,110,224560.38,3742.67
69,111,441317.43,7355.29
69,112,436507.36,7275.12
69,113,354166.12,5902.77
69,114,256738.75,4278.98
69,115,119144.22,1985.74
69,116,204863.41,3414.39
69,117,162921.23,2715.35
69,118,209143.94,3485.73
69,119,73340.45,1222.34
69,120,71210.18,1186.84
69,121,76033.45,1267.22
69,122,80891.21,1348.19
69,123,81913.62,1365.23
69,124,81610.9,1360.18
69,125,80033.74,1333.9
69,126,79453.2,1324.22
69,127,86196.73,1436.61
69,128,66266.26,1104.44
69,129,92654,1544.23
69,130,106850.38,1780.84
69,131,250836.6,4180.61
69,132,115477.36,1924.62
69,133,384771.68,6412.86
69,134,180003.15,3000.05
69,135,75342.39,1255.71
69,136,172100.07,2868.33
69,137,268130.22,4468.84
69,138,242389.33,4039.82
69,139,203459.56,3390.99
69,140,60694.24,1011.57
69,141,61669.57,1027.83
69,142,156372.09,2606.2
69,143,355430.09,5923.83
69,144,180984.67,3016.41
69,145,90807.21,1513.45
69,146,112894.86,1881.58
69,147,73176.59,1219.61
69,148,349352.24,5822.54
69,149,163223.92,2720.4
69,150,256353.1,4272.55
69,151,195204.32,3253.41
69,152,273284.47,4554.74
69,153,217926.79,3632.11
69,154,137289.94,2288.17
69,155,141987.99,2366.47
69,156,239492.39,3991.54
69,157,11362.04,189.37
69,158,12595.84,209.93
69,159,118203.78,1970.06
69,160,150874,2514.57
69,161,296210.58,4936.84
69,162,293505.35,4891.76
69,163,295492.34,4924.87
69,164,286978.32,4782.97
69,165,236907.21,3948.45
69,166,218732.37,3645.54
69,167,282848.95,4714.15
69,168,246038.2,4100.64
69,169,252425.05,4207.08
69,170,441761.86,7362.7
69,171,179487.13,2991.45
69,172,150109.32,2501.82
69,173,160322.71,2672.05
69,174,161784.96,2696.42
69,175,146930.23,2448.84
69,176,473506.97,7891.78
69,177,169936.9,2832.28
69,178,273986.98,4566.45
69,179,296188.23,4936.47
69,180,40394.82,673.25
69,181,12614.38,210.24
69,182,48367.3,806.12
69,183,41530.8,692.18
69,184,70692.86,1178.21
69,185,23689.84,394.83
69,186,202621.32,3377.02
69,187,297293.23,4954.89
69,188,133673.58,2227.89
69,189,132908.02,2215.13
69,190,128894.39,2148.24
69,191,127286.75,2121.45
69,192,191957.43,3199.29
69,193,193328.74,3222.15
69,194,194196.01,3236.6
69,195,187621.27,3127.02
69,196,173687.9,2894.8
69,197,164124.35,2735.41
69,198,140461.1,2341.02
69,199,128896.65,2148.28
69,200,113503.2,1891.72
69,201,134242.78,2237.38
69,202,247295.43,4121.59
69,203,112027.09,1867.12
69,204,172461.51,2874.36
69,205,206261.94,3437.7
69,206,158456.67,2640.94
69,207,111661.09,1861.02
69,208,319716.47,5328.61
69,209,434547.04,7242.45
69,210,162469.39,2707.82
69,211,101853.19,1697.55
69,212,198067.93,3301.13
69,213,171619.26,2860.32
69,214,77047.07,1284.12
70,71,340701.47,5678.36
70,72,45077.24,751.29
70,73,66485.71,1108.1
70,74,334931.68,5582.19
70,75,213790.57,3563.18
70,76,129851.07,2164.18
70,77,151375.87,2522.93
70,78,186137.62,3102.29
70,79,194368.87,3239.48
70,80,156629.01,2610.48
70,81,125042.28,2084.04
70,82,94337.6,1572.29
70,83,95217.13,1586.95
70,84,113433.63,1890.56
70,85,170594.9,2843.25
70,86,300184.88,5003.08
70,87,235268.45,3921.14
70,88,200710.1,3345.17
70,89,150577.05,2509.62
70,90,171133.22,2852.22
70,91,210918.01,3515.3
70,92,260697.49,4344.96
70,93,265777.31,4429.62
70,94,96531.57,1608.86
70,95,287861.69,4797.69
70,96,252367.19,4206.12
70,97,233558.3,3892.64
70,98,243488.82,4058.15
70,99,247118.31,4118.64
70,100,348909.4,5815.16
70,101,53456.04,890.93
70,102,184633.59,3077.23
70,103,185692.99,3094.88
70,104,107465.12,1791.09
70,105,344222.01,5737.03
70,106,94927.16,1582.12
70,107,208389.69,3473.16
70,108,224070.9,3734.52
70,109,220341.81,3672.36
70,110,175889.36,2931.49
70,111,430694.8,7178.25
70,112,425565.36,7092.76
70,113,341602.45,5693.37
70,114,119733.97,1995.57
70,115,185555.28,3092.59
70,116,220634.29,3677.24
70,117,117929.84,1965.5
70,118,219908.89,3665.15
70,119,100326.2,1672.1
70,120,101905.19,1698.42
70,121,100349.07,1672.48
70,122,93592.2,1559.87
70,123,87815.98,1463.6
70,124,86873.06,1447.88
70,125,85346.41,1422.44
70,126,86757.36,1445.96
70,127,91053.46,1517.56
70,128,101989.89,1699.83
70,129,86438.65,1440.64
70,130,169600.57,2826.68
70,131,236812.56,3946.88
70,132,227518.29,3791.97
70,133,362826.44,6047.11
70,134,120096.52,2001.61
70,135,84743.91,1412.4
70,136,47170.35,786.17
70,137,253649.3,4227.49
70,138,109318.5,1821.97
70,139,164176.93,2736.28
70,140,110036.09,1833.93
70,141,109304.83,1821.75
70,142,117000.79,1950.01
70,143,244696.46,4078.27
70,144,174061.26,2901.02
70,145,106836.48,1780.61
70,146,110775.31,1846.26
70,147,159412.96,2656.88
70,148,238541.09,3975.68
70,149,46038.63,767.31
70,150,123221.6,2053.69
70,151,95545.01,1592.42
70,152,132039.22,2200.65
70,153,111367.04,1856.12
70,154,101655.1,1694.25
70,155,141788.58,2363.14
70,156,198844.57,3314.08
70,157,149127.53,2485.46
70,158,148419.66,2473.66
70,159,248785.79,4146.43
70,160,103985.71,1733.1
70,161,158243.74,2637.4
70,162,155914.86,2598.58
70,163,155351.13,2589.19
70,164,144929.07,2415.48
70,165,85517.8,1425.3
70,166,65789.96,1096.5
70,167,145090.11,2418.17
70,168,108925.6,1815.43
70,169,109531.39,1825.52
70,170,317407.03,5290.12
70,171,55880.44,931.34
70,172,103701.9,1728.36
70,173,104909.84,1748.5
70,174,136908.47,2281.81
70,175,92929.88,1548.83
70,176,358171.44,5969.52
70,177,133574.48,2226.24
70,178,187713.26,3128.55
70,179,246979.2,4116.32
70,180,197689.1,3294.82
70,181,159342.57,2655.71
70,182,157033.37,2617.22
70,183,155997.07,2599.95
70,184,104293.69,1738.23
70,185,144587.76,2409.8
70,186,94898.88,1581.65
70,187,253188.03,4219.8
70,188,283320.95,4722.02
70,189,275242.04,4587.37
70,190,271565.54,4526.09
70,191,266829.89,4447.16
70,192,230321.09,3838.68
70,193,236724.35,3945.41
70,194,260708.01,4345.13
70,195,262268.84,4371.15
70,196,258738.28,4312.3
70,197,252828.82,4213.81
70,198,243491.42,4058.19
70,199,236452.17,3940.87
70,200,233256.81,3887.61
70,201,284311.09,4738.52
70,202,139053.02,2317.55
70,203,172780.62,2879.68
70,204,45317.97,755.3
70,205,199738.62,3328.98
70,206,240745.16,4012.42
70,207,170813.55,2846.89
70,208,314573.57,5242.89
70,209,364799.92,6080
70,210,219013.53,3650.23
70,211,60887.17,1014.79
70,212,183170.97,3052.85
70,213,106213.26,1770.22
70,214,175986.6,2933.11
71,72,296544.6,4942.41
71,73,274500.01,4575
71,74,6140.34,102.34
71,75,325120.78,5418.68
71,76,247791.24,4129.85
71,77,276763.23,4612.72
71,78,248973.31,4149.56
71,79,283360.36,4722.67
71,80,312580.1,5209.67
71,81,249840.78,4164.01
71,82,274907.99,4581.8
71,83,274619.91,4577
71,84,385382.7,6423.05
71,85,187858.76,3130.98
71,86,161720.93,2695.35
71,87,222410.2,3706.84
71,88,218396.25,3639.94
71,89,231354.19,3855.9
71,90,174399.11,2906.65
71,91,255945.91,4265.77
